Iteration,Blue Action,Blue Observation,Blue Reward,Red Action,Red Observation,Red Reward
0,DecoyFemitter User2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",0.0,DiscoverRemoteSystems 10.0.214.176/28,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Interface': [{'IP Address': IPv4Address('10.0.214.186'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.187': {'Interface': [{'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.182': {'Interface': [{'IP Address': IPv4Address('10.0.214.182'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.180': {'Interface': [{'IP Address': IPv4Address('10.0.214.180'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.189': {'Interface': [{'IP Address': IPv4Address('10.0.214.189'), 'Subnet': IPv4Network('10.0.214.176/28')}]}}",-0.0
0,DecoyFemitter User2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",0.0,DiscoverRemoteSystems 10.0.214.176/28,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Interface': [{'IP Address': IPv4Address('10.0.214.186'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.187': {'Interface': [{'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.182': {'Interface': [{'IP Address': IPv4Address('10.0.214.182'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.180': {'Interface': [{'IP Address': IPv4Address('10.0.214.180'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.189': {'Interface': [{'IP Address': IPv4Address('10.0.214.189'), 'Subnet': IPv4Network('10.0.214.176/28')}]}}",-0.0
0,DecoyFemitter User2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",0.0,DiscoverRemoteSystems 10.0.214.176/28,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Interface': [{'IP Address': IPv4Address('10.0.214.186'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.187': {'Interface': [{'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.182': {'Interface': [{'IP Address': IPv4Address('10.0.214.182'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.180': {'Interface': [{'IP Address': IPv4Address('10.0.214.180'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.189': {'Interface': [{'IP Address': IPv4Address('10.0.214.189'), 'Subnet': IPv4Network('10.0.214.176/28')}]}}",-0.0
0,DecoyFemitter User2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",0.0,DiscoverRemoteSystems 10.0.214.176/28,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Interface': [{'IP Address': IPv4Address('10.0.214.186'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.187': {'Interface': [{'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.182': {'Interface': [{'IP Address': IPv4Address('10.0.214.182'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.180': {'Interface': [{'IP Address': IPv4Address('10.0.214.180'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.189': {'Interface': [{'IP Address': IPv4Address('10.0.214.189'), 'Subnet': IPv4Network('10.0.214.176/28')}]}}",-0.0
0,DecoyFemitter User2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",0.0,DiscoverRemoteSystems 10.0.214.176/28,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Interface': [{'IP Address': IPv4Address('10.0.214.186'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.187': {'Interface': [{'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.182': {'Interface': [{'IP Address': IPv4Address('10.0.214.182'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.180': {'Interface': [{'IP Address': IPv4Address('10.0.214.180'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.189': {'Interface': [{'IP Address': IPv4Address('10.0.214.189'), 'Subnet': IPv4Network('10.0.214.176/28')}]}}",-0.0
0,DecoyFemitter User2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",0.0,DiscoverRemoteSystems 10.0.214.176/28,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Interface': [{'IP Address': IPv4Address('10.0.214.186'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.187': {'Interface': [{'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.182': {'Interface': [{'IP Address': IPv4Address('10.0.214.182'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.180': {'Interface': [{'IP Address': IPv4Address('10.0.214.180'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.189': {'Interface': [{'IP Address': IPv4Address('10.0.214.189'), 'Subnet': IPv4Network('10.0.214.176/28')}]}}",-0.0
0,DecoyFemitter User2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",0.0,DiscoverRemoteSystems 10.0.214.176/28,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Interface': [{'IP Address': IPv4Address('10.0.214.186'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.187': {'Interface': [{'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.182': {'Interface': [{'IP Address': IPv4Address('10.0.214.182'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.180': {'Interface': [{'IP Address': IPv4Address('10.0.214.180'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.189': {'Interface': [{'IP Address': IPv4Address('10.0.214.189'), 'Subnet': IPv4Network('10.0.214.176/28')}]}}",-0.0
0,DecoyFemitter User2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",0.0,DiscoverRemoteSystems 10.0.214.176/28,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Interface': [{'IP Address': IPv4Address('10.0.214.186'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.187': {'Interface': [{'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.182': {'Interface': [{'IP Address': IPv4Address('10.0.214.182'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.180': {'Interface': [{'IP Address': IPv4Address('10.0.214.180'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.189': {'Interface': [{'IP Address': IPv4Address('10.0.214.189'), 'Subnet': IPv4Network('10.0.214.176/28')}]}}",-0.0
0,DecoyFemitter User2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",0.0,DiscoverRemoteSystems 10.0.214.176/28,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Interface': [{'IP Address': IPv4Address('10.0.214.186'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.187': {'Interface': [{'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.182': {'Interface': [{'IP Address': IPv4Address('10.0.214.182'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.180': {'Interface': [{'IP Address': IPv4Address('10.0.214.180'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.189': {'Interface': [{'IP Address': IPv4Address('10.0.214.189'), 'Subnet': IPv4Network('10.0.214.176/28')}]}}",-0.0
0,DecoyFemitter User2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",0.0,DiscoverRemoteSystems 10.0.214.176/28,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Interface': [{'IP Address': IPv4Address('10.0.214.186'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.187': {'Interface': [{'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.182': {'Interface': [{'IP Address': IPv4Address('10.0.214.182'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.180': {'Interface': [{'IP Address': IPv4Address('10.0.214.180'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.189': {'Interface': [{'IP Address': IPv4Address('10.0.214.189'), 'Subnet': IPv4Network('10.0.214.176/28')}]}}",-0.0
0,DecoyFemitter User2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",0.0,DiscoverRemoteSystems 10.0.214.176/28,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Interface': [{'IP Address': IPv4Address('10.0.214.186'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.187': {'Interface': [{'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.182': {'Interface': [{'IP Address': IPv4Address('10.0.214.182'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.180': {'Interface': [{'IP Address': IPv4Address('10.0.214.180'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.189': {'Interface': [{'IP Address': IPv4Address('10.0.214.189'), 'Subnet': IPv4Network('10.0.214.176/28')}]}}",-0.0
0,DecoyFemitter User2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",0.0,DiscoverRemoteSystems 10.0.214.176/28,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Interface': [{'IP Address': IPv4Address('10.0.214.186'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.187': {'Interface': [{'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.182': {'Interface': [{'IP Address': IPv4Address('10.0.214.182'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.180': {'Interface': [{'IP Address': IPv4Address('10.0.214.180'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.189': {'Interface': [{'IP Address': IPv4Address('10.0.214.189'), 'Subnet': IPv4Network('10.0.214.176/28')}]}}",-0.0
0,DecoyFemitter User2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",0.0,DiscoverRemoteSystems 10.0.214.176/28,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Interface': [{'IP Address': IPv4Address('10.0.214.186'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.187': {'Interface': [{'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.182': {'Interface': [{'IP Address': IPv4Address('10.0.214.182'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.180': {'Interface': [{'IP Address': IPv4Address('10.0.214.180'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, '10.0.214.189': {'Interface': [{'IP Address': IPv4Address('10.0.214.189'), 'Subnet': IPv4Network('10.0.214.176/28')}]}}",-0.0
